DATA INICIAL,DATA FINAL,ESTADO,CIDADE,PRODUTO,NUMERO DE POSTOS PESQUISADOS,UNIDADE DE MEDIDA,PRECO MEDIO REVENDA,DESVIO PADRAO REVENDA,PRECO MINIMO REVENDA,PRECO MAXIMO REVENDA,COEF DE VARIACAO REVENDA
8/4/2024,8/10/2024,PARAIBA,CAMPINA GRANDE,GNV,2,R$/m³,"5,31","0,000","5,31","5,31","0,000"
8/4/2024,8/10/2024,SAO PAULO,CAMPINAS,GNV,2,R$/m³,"4,56","0,177","4,44","4,69","0,039"
8/4/2024,8/10/2024,MATO GROSSO DO SUL,CAMPO GRANDE,GNV,2,R$/m³,"4,65","0,191","4,52","4,79","0,041"
8/4/2024,8/10/2024,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,GNV,10,R$/m³,"5,40","0,032","5,39","5,49","0,006"
8/4/2024,8/10/2024,RIO GRANDE DO SUL,CANOAS,GNV,1,R$/m³,"4,79","0,000","4,79","4,79","0,000"
8/4/2024,8/10/2024,ESPIRITO SANTO,CARIACICA,GNV,3,R$/m³,"4,99","0,000","4,99","4,99","0,000"
8/4/2024,8/10/2024,PERNAMBUCO,CARUARU,GNV,1,R$/m³,"4,59","0,000","4,59","4,59","0,000"
8/4/2024,8/10/2024,SAO PAULO,CATANDUVA,GNV,1,R$/m³,"4,79","0,000","4,79","4,79","0,000"
8/4/2024,8/10/2024,RIO GRANDE DO SUL,CAXIAS DO SUL,GNV,3,R$/m³,"4,62","0,058","4,59","4,69","0,012"
8/4/2024,8/10/2024,PARANA,COLOMBO,GNV,1,R$/m³,"4,99","0,000","4,99","4,99","0,000"
8/4/2024,8/10/2024,MINAS GERAIS,CONGONHAS,GNV,1,R$/m³,"5,66","0,000","5,66","5,66","0,000"
8/4/2024,8/10/2024,MINAS GERAIS,CONTAGEM,GNV,1,R$/m³,"5,29","0,000","5,29","5,29","0,000"
8/4/2024,8/10/2024,SANTA CATARINA,CRICIUMA,GNV,1,R$/m³,"4,79","0,000","4,79","4,79","0,000"
8/4/2024,8/10/2024,SAO PAULO,CRUZEIRO,GNV,2,R$/m³,"4,86","0,106","4,79","4,94","0,022"
8/4/2024,8/10/2024,PARANA,CURITIBA,GNV,2,R$/m³,"4,89","0,141","4,79","4,99","0,029"
8/4/2024,8/10/2024,RIO DE JANEIRO,DUQUE DE CAXIAS,GNV,15,R$/m³,"4,77","0,119","4,47","4,89","0,025"
8/4/2024,8/10/2024,RIO GRANDE DO SUL,ESTEIO,GNV,1,R$/m³,"4,69","0,000","4,69","4,69","0,000"
8/4/2024,8/10/2024,BAHIA,FEIRA DE SANTANA,GNV,2,R$/m³,"4,49","0,000","4,49","4,49","0,000"
8/4/2024,8/10/2024,SANTA CATARINA,FLORIANOPOLIS,GNV,1,R$/m³,"4,99","0,000","4,99","4,99","0,000"
8/4/2024,8/10/2024,CEARA,FORTALEZA,GNV,7,R$/m³,"4,91","0,111","4,69","4,99","0,023"
8/4/2024,8/10/2024,PERNAMBUCO,GARANHUNS,GNV,2,R$/m³,"4,78","0,276","4,59","4,98","0,058"
8/4/2024,8/10/2024,RIO GRANDE DO SUL,GRAVATAI,GNV,2,R$/m³,"4,87","0,163","4,76","4,99","0,033"
8/4/2024,8/10/2024,RIO GRANDE DO SUL,GUAIBA,GNV,1,R$/m³,"4,69","0,000","4,69","4,69","0,000"
8/4/2024,8/10/2024,SAO PAULO,GUARATINGUETA,GNV,1,R$/m³,"4,79","0,000","4,79","4,79","0,000"
8/4/2024,8/10/2024,PERNAMBUCO,IGARASSU,GNV,3,R$/m³,"4,59","0,000","4,59","4,59","0,000"
8/4/2024,8/10/2024,BAHIA,ILHEUS,GNV,1,R$/m³,"4,31","0,000","4,31","4,31","0,000"
8/4/2024,8/10/2024,RIO DE JANEIRO,ITABORAI,GNV,7,R$/m³,"4,65","0,194","4,48","4,89","0,042"
8/4/2024,8/10/2024,SANTA CATARINA,ITAJAI,GNV,2,R$/m³,"4,99","0,000","4,99","4,99","0,000"
8/4/2024,8/10/2024,SAO PAULO,ITATIBA,GNV,1,R$/m³,"4,63","0,000","4,63","4,63","0,000"
8/4/2024,8/10/2024,SAO PAULO,ITU,GNV,1,R$/m³,"4,49","0,000","4,49","4,49","0,000"
8/4/2024,8/10/2024,PERNAMBUCO,JABOATAO DOS GUARARAPES,GNV,4,R$/m³,"4,59","0,000","4,59","4,59","0,000"
8/4/2024,8/10/2024,PARAIBA,JOAO PESSOA,GNV,3,R$/m³,"5,05","0,058","4,99","5,09","0,011"
8/4/2024,8/10/2024,SANTA CATARINA,JOINVILLE,GNV,1,R$/m³,"4,55","0,000","4,55","4,55","0,000"
8/4/2024,8/10/2024,MINAS GERAIS,JUIZ DE FORA,GNV,3,R$/m³,"4,66","0,156","4,56","4,84","0,034"
8/4/2024,8/10/2024,SAO PAULO,JUNDIAI,GNV,3,R$/m³,"4,52","0,058","4,49","4,59","0,013"
8/4/2024,8/10/2024,SANTA CATARINA,LAGUNA,GNV,1,R$/m³,"5,69","0,000","5,69","5,69","0,000"
8/4/2024,8/10/2024,SAO PAULO,LIMEIRA,GNV,1,R$/m³,"4,79","0,000","4,79","4,79","0,000"
8/4/2024,8/10/2024,ESPIRITO SANTO,LINHARES,GNV,1,R$/m³,"4,69","0,000","4,69","4,69","0,000"
8/4/2024,8/10/2024,SAO PAULO,LORENA,GNV,1,R$/m³,"4,79","0,000","4,79","4,79","0,000"
8/4/2024,8/10/2024,RIO DE JANEIRO,MACAE,GNV,3,R$/m³,"5,61","0,046","5,59","5,67","0,008"
8/4/2024,8/10/2024,ALAGOAS,MACEIO,GNV,6,R$/m³,"4,97","0,041","4,89","4,99","0,008"
8/4/2024,8/10/2024,AMAZONAS,MANAUS,GNV,3,R$/m³,"4,99","0,000","4,99","4,99","0,000"
8/4/2024,8/10/2024,RIO DE JANEIRO,MARICA,GNV,3,R$/m³,"5,73","0,250","5,49","5,99","0,044"
8/4/2024,8/10/2024,SAO PAULO,MAUA,GNV,1,R$/m³,"4,89","0,000","4,89","4,89","0,000"
8/4/2024,8/10/2024,RIO GRANDE DO NORTE,MOSSORO,GNV,3,R$/m³,"5,09","0,000","5,09","5,09","0,000"
8/4/2024,8/10/2024,RIO GRANDE DO NORTE,NATAL,GNV,2,R$/m³,"5,03","0,078","4,98","5,09","0,015"
8/4/2024,8/10/2024,RIO DE JANEIRO,NILOPOLIS,GNV,2,R$/m³,"4,89","0,000","4,89","4,89","0,000"
8/4/2024,8/10/2024,RIO DE JANEIRO,NITEROI,GNV,8,R$/m³,"4,39","0,153","4,27","4,69","0,035"
8/4/2024,8/10/2024,RIO DE JANEIRO,NOVA FRIBURGO,GNV,1,R$/m³,"5,49","0,000","5,49","5,49","0,000"
8/4/2024,8/10/2024,RIO DE JANEIRO,NOVA IGUACU,GNV,8,R$/m³,"4,71","0,224","4,39","4,99","0,048"
8/4/2024,8/10/2024,PERNAMBUCO,OLINDA,GNV,1,R$/m³,"4,59","0,000","4,59","4,59","0,000"
8/4/2024,8/10/2024,SAO PAULO,OSASCO,GNV,1,R$/m³,"4,59","0,000","4,59","4,59","0,000"
8/4/2024,8/10/2024,RIO GRANDE DO NORTE,PARNAMIRIM,GNV,1,R$/m³,"5,29","0,000","5,29","5,29","0,000"
8/4/2024,8/10/2024,PARAIBA,PATOS,GNV,1,R$/m³,"5,98","0,000","5,98","5,98","0,000"
8/4/2024,8/10/2024,PERNAMBUCO,PAULISTA,GNV,3,R$/m³,"4,59","0,000","4,59","4,59","0,000"
8/4/2024,8/10/2024,RIO GRANDE DO SUL,PELOTAS,GNV,1,R$/m³,"5,88","0,000","5,88","5,88","0,000"
8/4/2024,8/10/2024,RIO DE JANEIRO,PETROPOLIS,GNV,3,R$/m³,"4,99","0,000","4,99","4,99","0,000"
8/4/2024,8/10/2024,SAO PAULO,POA,GNV,1,R$/m³,"4,39","0,000","4,39","4,39","0,000"
8/4/2024,8/10/2024,MINAS GERAIS,POCOS DE CALDAS,GNV,1,R$/m³,"5,19","0,000","5,19","5,19","0,000"
8/4/2024,8/10/2024,RIO GRANDE DO SUL,PORTO ALEGRE,GNV,6,R$/m³,"4,64","0,207","4,39","4,89","0,045"
8/4/2024,8/10/2024,CEARA,QUIXADA,GNV,1,R$/m³,"6,28","0,000","6,28","6,28","0,000"
8/4/2024,8/10/2024,PERNAMBUCO,RECIFE,GNV,5,R$/m³,"4,59","0,000","4,59","4,59","0,000"
8/4/2024,8/10/2024,RIO DE JANEIRO,RIO BONITO,GNV,1,R$/m³,"5,39","0,000","5,39","5,39","0,000"
8/4/2024,8/10/2024,RIO DE JANEIRO,RIO DE JANEIRO,GNV,49,R$/m³,"4,60","0,173","4,17","4,89","0,038"
8/4/2024,8/10/2024,ALAGOAS,RIO LARGO,GNV,2,R$/m³,"4,99","0,000","4,99","4,99","0,000"
8/4/2024,8/10/2024,MINAS GERAIS,SABARA,GNV,1,R$/m³,"4,99","0,000","4,99","4,99","0,000"
8/4/2024,8/10/2024,BAHIA,SALVADOR,GNV,5,R$/m³,"4,42","0,064","4,36","4,49","0,015"
8/4/2024,8/10/2024,SAO PAULO,SANTO ANDRE,GNV,3,R$/m³,"4,79","0,000","4,79","4,79","0,000"
8/4/2024,8/10/2024,RIO DE JANEIRO,SANTO ANTONIO DE PADUA,GNV,1,R$/m³,"5,98","0,000","5,98","5,98","0,000"
8/4/2024,8/10/2024,SAO PAULO,SAO BERNARDO DO CAMPO,GNV,1,R$/m³,"4,39","0,000","4,39","4,39","0,000"
8/4/2024,8/10/2024,RIO DE JANEIRO,SAO GONCALO,GNV,5,R$/m³,"4,56","0,240","4,19","4,79","0,052"
8/4/2024,8/10/2024,RIO DE JANEIRO,SAO JOAO DE MERITI,GNV,7,R$/m³,"4,68","0,058","4,59","4,79","0,012"
8/4/2024,8/10/2024,SANTA CATARINA,SAO JOSE,GNV,4,R$/m³,"4,93","0,071","4,83","4,99","0,014"
8/4/2024,8/10/2024,SAO PAULO,SAO JOSE DOS CAMPOS,GNV,1,R$/m³,"4,49","0,000","4,49","4,49","0,000"
8/4/2024,8/10/2024,PARANA,SAO JOSE DOS PINHAIS,GNV,2,R$/m³,"4,89","0,141","4,79","4,99","0,029"
8/4/2024,8/10/2024,RIO GRANDE DO SUL,SAO LEOPOLDO,GNV,1,R$/m³,"4,79","0,000","4,79","4,79","0,000"
8/4/2024,8/10/2024,ESPIRITO SANTO,SAO MATEUS,GNV,1,R$/m³,"4,79","0,000","4,79","4,79","0,000"
8/4/2024,8/10/2024,SAO PAULO,SAO PAULO,GNV,21,R$/m³,"4,34","0,281","3,99","4,99","0,065"
8/4/2024,8/10/2024,SAO PAULO,SAO VICENTE,GNV,1,R$/m³,"4,39","0,000","4,39","4,39","0,000"
8/4/2024,8/10/2024,RIO DE JANEIRO,SAQUAREMA,GNV,3,R$/m³,"6,38","0,006","6,38","6,39","0,001"
8/4/2024,8/10/2024,ESPIRITO SANTO,SERRA,GNV,2,R$/m³,"4,92","0,042","4,89","4,95","0,009"
8/4/2024,8/10/2024,MINAS GERAIS,SETE LAGOAS,GNV,2,R$/m³,"5,22","0,099","5,15","5,29","0,019"
8/4/2024,8/10/2024,SAO PAULO,SUZANO,GNV,1,R$/m³,"4,07","0,000","4,07","4,07","0,000"
8/4/2024,8/10/2024,RIO DE JANEIRO,TRES RIOS,GNV,1,R$/m³,"5,89","0,000","5,89","5,89","0,000"
8/4/2024,8/10/2024,SANTA CATARINA,TUBARAO,GNV,5,R$/m³,"4,98","0,009","4,97","4,99","0,002"
8/4/2024,8/10/2024,SAO PAULO,VALINHOS,GNV,1,R$/m³,"4,44","0,000","4,44","4,44","0,000"
8/4/2024,8/10/2024,MATO GROSSO,VARZEA GRANDE,GNV,1,R$/m³,"3,54","0,000","3,54","3,54","0,000"
8/4/2024,8/10/2024,RIO GRANDE DO SUL,VIAMAO,GNV,1,R$/m³,"4,89","0,000","4,89","4,89","0,000"
8/4/2024,8/10/2024,ESPIRITO SANTO,VILA VELHA,GNV,3,R$/m³,"4,97","0,029","4,94","4,99","0,006"
8/4/2024,8/10/2024,ESPIRITO SANTO,VITORIA,GNV,3,R$/m³,"4,95","0,058","4,89","4,99","0,012"
8/4/2024,8/10/2024,PERNAMBUCO,VITORIA DE SANTO ANTAO,GNV,2,R$/m³,"4,59","0,000","4,59","4,59","0,000"
8/4/2024,8/10/2024,RIO DE JANEIRO,VOLTA REDONDA,GNV,6,R$/m³,"5,40","0,203","4,99","5,49","0,038"
8/4/2024,8/10/2024,SAO PAULO,VOTORANTIM,GNV,1,R$/m³,"4,79","0,000","4,79","4,79","0,000"
8/4/2024,8/10/2024,MARANHAO,ACAILANDIA,OLEO DIESEL,8,R$/l,"5,81","0,062","5,76","5,95","0,011"
8/4/2024,8/10/2024,GOIAS,AGUAS LINDAS DE GOIAS,OLEO DIESEL,6,R$/l,"5,98","0,223","5,77","6,39","0,037"
8/4/2024,8/10/2024,BAHIA,ALAGOINHAS,OLEO DIESEL,7,R$/l,"5,66","0,156","5,52","5,98","0,028"
8/4/2024,8/10/2024,MINAS GERAIS,ALFENAS,OLEO DIESEL,5,R$/l,"5,88","0,089","5,79","5,99","0,015"
8/4/2024,8/10/2024,PARA,ALTAMIRA,OLEO DIESEL,9,R$/l,"7,04","0,327","6,24","7,39","0,046"
8/4/2024,8/10/2024,SAO PAULO,AMERICANA,OLEO DIESEL,6,R$/l,"5,94","0,187","5,69","6,19","0,031"
8/4/2024,8/10/2024,GOIAS,ANAPOLIS,OLEO DIESEL,9,R$/l,"5,85","0,096","5,69","5,99","0,016"
8/4/2024,8/10/2024,RIO DE JANEIRO,ANGRA DOS REIS,OLEO DIESEL,3,R$/l,"6,80","0,081","6,73","6,89","0,012"
8/4/2024,8/10/2024,GOIAS,APARECIDA DE GOIANIA,OLEO DIESEL,10,R$/l,"5,80","0,136","5,69","6,09","0,023"
8/4/2024,8/10/2024,PARANA,APUCARANA,OLEO DIESEL,7,R$/l,"6,18","0,102","6,07","6,29","0,016"
8/4/2024,8/10/2024,SAO PAULO,ARACATUBA,OLEO DIESEL,2,R$/l,"5,62","0,042","5,59","5,65","0,008"
8/4/2024,8/10/2024,TOCANTINS,ARAGUAINA,OLEO DIESEL,6,R$/l,"5,93","0,125","5,69","6,03","0,021"
8/4/2024,8/10/2024,MINAS GERAIS,ARAGUARI,OLEO DIESEL,8,R$/l,"5,75","0,143","5,65","6,05","0,025"
8/4/2024,8/10/2024,ALAGOAS,ARAPIRACA,OLEO DIESEL,3,R$/l,"6,02","0,061","5,98","6,09","0,010"
8/4/2024,8/10/2024,PARANA,ARAPONGAS,OLEO DIESEL,4,R$/l,"5,90","0,087","5,79","5,99","0,015"
8/4/2024,8/10/2024,SAO PAULO,ARARAS,OLEO DIESEL,9,R$/l,"5,87","0,285","5,57","6,54","0,048"
8/4/2024,8/10/2024,RIO DE JANEIRO,ARARUAMA,OLEO DIESEL,2,R$/l,"6,36","0,177","6,24","6,49","0,028"
8/4/2024,8/10/2024,PARANA,ARAUCARIA,OLEO DIESEL,7,R$/l,"5,66","0,076","5,59","5,79","0,013"
8/4/2024,8/10/2024,MINAS GERAIS,ARAXA,OLEO DIESEL,8,R$/l,"5,88","0,251","5,59","6,39","0,043"
8/4/2024,8/10/2024,SAO PAULO,ASSIS,OLEO DIESEL,1,R$/l,"6,29","0,000","6,29","6,29","0,000"
8/4/2024,8/10/2024,SAO PAULO,ATIBAIA,OLEO DIESEL,11,R$/l,"5,95","0,403","5,48","6,58","0,068"
8/4/2024,8/10/2024,RIO GRANDE DO SUL,BAGE,OLEO DIESEL,8,R$/l,"6,67","0,132","6,42","6,84","0,020"
8/4/2024,8/10/2024,MARANHAO,BALSAS,OLEO DIESEL,10,R$/l,"6,08","0,347","5,82","6,72","0,057"
8/4/2024,8/10/2024,MINAS GERAIS,BARBACENA,OLEO DIESEL,2,R$/l,"5,98","0,156","5,87","6,09","0,026"
8/4/2024,8/10/2024,MARANHAO,BARRA DO CORDA,OLEO DIESEL,6,R$/l,"5,87","0,231","5,62","6,28","0,039"
8/4/2024,8/10/2024,RIO DE JANEIRO,BARRA MANSA,OLEO DIESEL,7,R$/l,"6,21","0,170","5,99","6,39","0,027"
8/4/2024,8/10/2024,BAHIA,BARREIRAS,OLEO DIESEL,10,R$/l,"6,24","0,194","5,81","6,59","0,031"
8/4/2024,8/10/2024,SAO PAULO,BARRETOS,OLEO DIESEL,1,R$/l,"6,69","0,000","6,69","6,69","0,000"
8/4/2024,8/10/2024,SAO PAULO,BARUERI,OLEO DIESEL,4,R$/l,"5,67","0,123","5,57","5,84","0,022"
8/4/2024,8/10/2024,SAO PAULO,BAURU,OLEO DIESEL,5,R$/l,"5,67","0,284","5,45","5,99","0,050"
8/4/2024,8/10/2024,PARAIBA,BAYEUX,OLEO DIESEL,5,R$/l,"5,75","0,103","5,65","5,89","0,018"
8/4/2024,8/10/2024,SAO PAULO,BEBEDOURO,OLEO DIESEL,5,R$/l,"5,84","0,154","5,64","5,99","0,026"
8/4/2024,8/10/2024,RIO DE JANEIRO,BELFORD ROXO,OLEO DIESEL,1,R$/l,"5,89","0,000","5,89","5,89","0,000"
8/4/2024,8/10/2024,MINAS GERAIS,BELO HORIZONTE,OLEO DIESEL,3,R$/l,"5,63","0,055","5,58","5,69","0,010"
8/4/2024,8/10/2024,RIO GRANDE DO SUL,BENTO GONCALVES,OLEO DIESEL,6,R$/l,"5,88","0,136","5,79","6,14","0,023"
8/4/2024,8/10/2024,MINAS GERAIS,BETIM,OLEO DIESEL,5,R$/l,"5,73","0,074","5,68","5,84","0,013"
8/4/2024,8/10/2024,SAO PAULO,BIRIGUI,OLEO DIESEL,8,R$/l,"5,97","0,260","5,65","6,39","0,043"
8/4/2024,8/10/2024,SANTA CATARINA,BLUMENAU,OLEO DIESEL,1,R$/l,"6,39","0,000","6,39","6,39","0,000"
8/4/2024,8/10/2024,RORAIMA,BOA VISTA,OLEO DIESEL,13,R$/l,"6,41","0,045","6,37","6,49","0,007"
8/4/2024,8/10/2024,SAO PAULO,BOTUCATU,OLEO DIESEL,4,R$/l,"5,97","0,257","5,59","6,13","0,043"
8/4/2024,8/10/2024,SAO PAULO,BRAGANCA PAULISTA,OLEO DIESEL,6,R$/l,"6,11","0,601","5,59","6,94","0,098"
8/4/2024,8/10/2024,DISTRITO FEDERAL,BRASILIA,OLEO DIESEL,20,R$/l,"5,82","0,128","5,59","6,08","0,022"
8/4/2024,8/10/2024,BAHIA,BRUMADO,OLEO DIESEL,2,R$/l,"6,14","0,354","5,89","6,39","0,058"
8/4/2024,8/10/2024,SANTA CATARINA,BRUSQUE,OLEO DIESEL,1,R$/l,"6,19","0,000","6,19","6,19","0,000"
8/4/2024,8/10/2024,PARAIBA,CABEDELO,OLEO DIESEL,4,R$/l,"5,99","0,276","5,65","6,32","0,046"
8/4/2024,8/10/2024,RIO DE JANEIRO,CABO FRIO,OLEO DIESEL,3,R$/l,"6,15","0,152","5,99","6,29","0,025"
8/4/2024,8/10/2024,SANTA CATARINA,CACADOR,OLEO DIESEL,4,R$/l,"5,99","0,082","5,89","6,09","0,014"
8/4/2024,8/10/2024,SAO PAULO,CACAPAVA,OLEO DIESEL,5,R$/l,"5,75","0,527","5,44","6,69","0,092"
8/4/2024,8/10/2024,MATO GROSSO,CACERES,OLEO DIESEL,4,R$/l,"5,86","0,057","5,83","5,95","0,010"
8/4/2024,8/10/2024,RIO GRANDE DO SUL,CACHOEIRA DO SUL,OLEO DIESEL,7,R$/l,"5,95","0,224","5,69","6,19","0,038"
8/4/2024,8/10/2024,ESPIRITO SANTO,CACHOEIRO DE ITAPEMIRIM,OLEO DIESEL,1,R$/l,"5,89","0,000","5,89","5,89","0,000"
8/4/2024,8/10/2024,RONDONIA,CACOAL,OLEO DIESEL,7,R$/l,"6,33","0,170","6,16","6,70","0,027"
8/4/2024,8/10/2024,BAHIA,CAETITE,OLEO DIESEL,7,R$/l,"6,45","0,251","5,89","6,58","0,039"
8/4/2024,8/10/2024,RIO GRANDE DO NORTE,CAICO,OLEO DIESEL,5,R$/l,"6,63","0,195","6,49","6,89","0,029"
8/4/2024,8/10/2024,GOIAS,CALDAS NOVAS,OLEO DIESEL,6,R$/l,"5,85","0,122","5,65","5,99","0,021"
8/4/2024,8/10/2024,PARANA,CAMBE,OLEO DIESEL,6,R$/l,"5,93","0,210","5,68","6,29","0,035"
8/4/2024,8/10/2024,PARAIBA,CAMPINA GRANDE,OLEO DIESEL,11,R$/l,"5,79","0,150","5,64","6,09","0,026"
8/4/2024,8/10/2024,SAO PAULO,CAMPINAS,OLEO DIESEL,8,R$/l,"6,11","0,728","5,55","7,82","0,119"
8/4/2024,8/10/2024,MINAS GERAIS,CAMPO BELO,OLEO DIESEL,2,R$/l,"5,79","0,000","5,79","5,79","0,000"
8/4/2024,8/10/2024,MATO GROSSO DO SUL,CAMPO GRANDE,OLEO DIESEL,10,R$/l,"5,84","0,135","5,59","5,99","0,023"
8/4/2024,8/10/2024,PARANA,CAMPO LARGO,OLEO DIESEL,4,R$/l,"5,79","0,141","5,69","5,99","0,024"
8/4/2024,8/10/2024,PARANA,CAMPO MOURAO,OLEO DIESEL,6,R$/l,"5,79","0,165","5,64","5,99","0,028"
8/4/2024,8/10/2024,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,OLEO DIESEL,8,R$/l,"5,94","0,084","5,79","6,05","0,014"
8/4/2024,8/10/2024,RIO GRANDE DO SUL,CANOAS,OLEO DIESEL,6,R$/l,"5,82","0,127","5,69","5,99","0,022"
8/4/2024,8/10/2024,SAO PAULO,CARAGUATATUBA,OLEO DIESEL,5,R$/l,"6,17","0,148","5,99","6,39","0,024"
8/4/2024,8/10/2024,ESPIRITO SANTO,CARIACICA,OLEO DIESEL,7,R$/l,"5,87","0,175","5,74","6,25","0,030"
8/4/2024,8/10/2024,PERNAMBUCO,CARUARU,OLEO DIESEL,1,R$/l,"5,69","0,000","5,69","5,69","0,000"
8/4/2024,8/10/2024,PARANA,CASCAVEL,OLEO DIESEL,6,R$/l,"6,07","0,177","5,89","6,36","0,029"
8/4/2024,8/10/2024,PARA,CASTANHAL,OLEO DIESEL,1,R$/l,"5,79","0,000","5,79","5,79","0,000"
8/4/2024,8/10/2024,GOIAS,CATALAO,OLEO DIESEL,6,R$/l,"5,95","0,135","5,79","6,14","0,023"
8/4/2024,8/10/2024,SAO PAULO,CATANDUVA,OLEO DIESEL,3,R$/l,"5,88","0,274","5,57","6,05","0,047"
8/4/2024,8/10/2024,RIO GRANDE DO SUL,CAXIAS DO SUL,OLEO DIESEL,11,R$/l,"6,05","0,113","5,88","6,19","0,019"
8/4/2024,8/10/2024,SANTA CATARINA,CHAPECO,OLEO DIESEL,6,R$/l,"5,98","0,256","5,65","6,25","0,043"
8/4/2024,8/10/2024,PARANA,CIANORTE,OLEO DIESEL,4,R$/l,"5,68","0,072","5,64","5,79","0,013"
8/4/2024,8/10/2024,MARANHAO,CODO,OLEO DIESEL,4,R$/l,"6,26","0,026","6,24","6,29","0,004"
8/4/2024,8/10/2024,PARANA,COLOMBO,OLEO DIESEL,7,R$/l,"5,74","0,093","5,69","5,94","0,016"
8/4/2024,8/10/2024,MINAS GERAIS,CONGONHAS,OLEO DIESEL,8,R$/l,"5,77","0,146","5,64","5,94","0,025"
8/4/2024,8/10/2024,MINAS GERAIS,CONSELHEIRO LAFAIETE,OLEO DIESEL,3,R$/l,"5,70","0,017","5,69","5,72","0,003"
8/4/2024,8/10/2024,MINAS GERAIS,CONTAGEM,OLEO DIESEL,11,R$/l,"5,62","0,044","5,59","5,69","0,008"
8/4/2024,8/10/2024,MINAS GERAIS,CORONEL FABRICIANO,OLEO DIESEL,4,R$/l,"5,84","0,200","5,69","6,11","0,034"
8/4/2024,8/10/2024,MATO GROSSO DO SUL,CORUMBA,OLEO DIESEL,5,R$/l,"7,44","0,056","7,34","7,47","0,008"
8/4/2024,8/10/2024,SAO PAULO,COTIA,OLEO DIESEL,6,R$/l,"5,85","0,088","5,76","5,99","0,015"
8/4/2024,8/10/2024,SANTA CATARINA,CRICIUMA,OLEO DIESEL,9,R$/l,"5,76","0,158","5,59","5,99","0,027"
8/4/2024,8/10/2024,RIO GRANDE DO SUL,CRUZ ALTA,OLEO DIESEL,5,R$/l,"6,14","0,087","5,99","6,19","0,014"
8/4/2024,8/10/2024,SAO PAULO,CRUZEIRO,OLEO DIESEL,2,R$/l,"6,24","0,064","6,20","6,29","0,010"
8/4/2024,8/10/2024,ACRE,CRUZEIRO DO SUL,OLEO DIESEL,6,R$/l,"7,73","0,010","7,72","7,75","0,001"
8/4/2024,8/10/2024,MATO GROSSO,CUIABA,OLEO DIESEL,9,R$/l,"6,07","0,230","5,65","6,49","0,038"
8/4/2024,8/10/2024,PARANA,CURITIBA,OLEO DIESEL,8,R$/l,"5,75","0,271","5,39","6,19","0,047"
8/4/2024,8/10/2024,ALAGOAS,DELMIRO GOUVEIA,OLEO DIESEL,8,R$/l,"6,72","0,067","6,60","6,78","0,010"
8/4/2024,8/10/2024,SAO PAULO,DIADEMA,OLEO DIESEL,3,R$/l,"6,20","0,597","5,54","6,69","0,096"
8/4/2024,8/10/2024,MINAS GERAIS,DIVINOPOLIS,OLEO DIESEL,2,R$/l,"5,69","0,000","5,69","5,69","0,000"
8/4/2024,8/10/2024,MATO GROSSO DO SUL,DOURADOS,OLEO DIESEL,6,R$/l,"6,01","0,168","5,79","6,29","0,028"
8/4/2024,8/10/2024,RIO DE JANEIRO,DUQUE DE CAXIAS,OLEO DIESEL,8,R$/l,"5,87","0,206","5,45","6,09","0,035"
8/4/2024,8/10/2024,SAO PAULO,EMBU DAS ARTES,OLEO DIESEL,5,R$/l,"5,95","0,373","5,59","6,38","0,063"
8/4/2024,8/10/2024,RIO GRANDE DO SUL,ESTEIO,OLEO DIESEL,4,R$/l,"5,86","0,171","5,69","6,09","0,029"
8/4/2024,8/10/2024,BAHIA,EUNAPOLIS,OLEO DIESEL,4,R$/l,"6,29","0,142","6,19","6,49","0,022"
8/4/2024,8/10/2024,BAHIA,FEIRA DE SANTANA,OLEO DIESEL,9,R$/l,"5,84","0,176","5,59","6,19","0,030"
8/4/2024,8/10/2024,MINAS GERAIS,FORMIGA,OLEO DIESEL,2,R$/l,"5,71","0,099","5,64","5,78","0,017"
8/4/2024,8/10/2024,GOIAS,FORMOSA,OLEO DIESEL,5,R$/l,"6,36","0,228","6,19","6,76","0,036"
8/4/2024,8/10/2024,PARANA,FOZ DO IGUACU,OLEO DIESEL,8,R$/l,"6,10","0,212","5,74","6,38","0,035"
8/4/2024,8/10/2024,SAO PAULO,FRANCA,OLEO DIESEL,8,R$/l,"5,82","0,106","5,69","5,99","0,018"
8/4/2024,8/10/2024,SAO PAULO,GARCA,OLEO DIESEL,4,R$/l,"6,04","0,279","5,79","6,44","0,046"
8/4/2024,8/10/2024,GOIAS,GOIANIA,OLEO DIESEL,10,R$/l,"5,75","0,211","5,54","6,19","0,037"
8/4/2024,8/10/2024,GOIAS,GOIATUBA,OLEO DIESEL,2,R$/l,"5,82","0,396","5,54","6,10","0,068"
8/4/2024,8/10/2024,MINAS GERAIS,GOVERNADOR VALADARES,OLEO DIESEL,7,R$/l,"5,80","0,064","5,74","5,89","0,011"
8/4/2024,8/10/2024,RIO GRANDE DO SUL,GRAVATAI,OLEO DIESEL,7,R$/l,"5,74","0,098","5,59","5,89","0,017"
8/4/2024,8/10/2024,RIO GRANDE DO SUL,GUAIBA,OLEO DIESEL,7,R$/l,"5,98","0,074","5,89","6,07","0,012"
8/4/2024,8/10/2024,BAHIA,GUANAMBI,OLEO DIESEL,7,R$/l,"6,12","0,110","5,93","6,29","0,018"
